CallEnd,CallDuration,CallStart,Communication,Education,Job,LastContactMonth,Marital,Outcome,Age,Balance,CarInsurance,CarLoan,DaysPassed,Default,HHInsurance,LastContactDay,NoOfContacts,PrevAttempts
13:00:46,0:16:06,12:44:40,cellular,secondary,management,nov,single,none,33,1522,0,1,-1,0,0,19,1,0
13:59:21,0:01:31,13:57:50,other,primary,blue-collar,may,married,none,46,1429,0,0,-1,0,1,14,1,0
9:32:18,0:06:13,9:26:05,cellular,primary,unemployed,nov,single,none,59,7724,1,0,-1,0,0,21,3,0
10:16:49,0:13:40,10:03:09,cellular,primary,blue-collar,nov,married,none,32,3136,1,0,-1,0,1,19,1,0
10:37:01,0:02:29,10:34:32,cellular,tertiary,housemaid,apr,single,none,28,19,1,0,-1,0,0,17,1,0
12:03:28,0:20:24,11:43:04,other,tertiary,management,may,married,none,29,10576,1,0,-1,0,0,15,2,0
16:55:19,0:07:07,16:48:12,cellular,secondary,retired,apr,divorced,none,61,927,1,0,-1,0,0,30,3,0
14:38:46,0:04:15,14:34:31,cellular,tertiary,management,jan,married,success,36,203,1,0,88,0,0,25,1,1
10:45:59,0:06:28,10:39:31,cellular,tertiary,entrepreneur,jul,married,none,37,41,0,0,-1,0,0,14,3,0
15:45:32,0:09:01,15:36:31,cellular,secondary,housemaid,nov,married,none,46,38,1,0,-1,0,0,25,1,0
12:31:56,0:07:59,12:23:57,other,secondary,services,jun,married,none,35,8412,0,0,-1,0,0,9,4,0
13:21:23,0:02:16,13:19:07,cellular,primary,retired,feb,married,none,69,324,1,0,-1,0,0,4,4,0
16:50:08,0:04:21,16:45:47,cellular,tertiary,technician,mar,single,none,28,3623,1,0,-1,0,0,10,1,0
13:58:49,0:02:07,13:56:42,cellular,secondary,blue-collar,may,married,none,33,1221,0,0,-1,0,1,7,6,0
9:54:49,0:02:58,9:51:51,other,primary,retired,may,married,none,57,3123,0,0,-1,0,1,15,1,0
15:27:50,0:25:32,15:02:18,cellular,tertiary,technician,nov,single,none,31,13711,1,0,-1,0,1,20,3,0
17:49:34,0:11:30,17:38:04,cellular,primary,blue-collar,may,married,none,37,-106,1,1,-1,0,1,12,1,0
9:06:47,0:02:10,9:04:37,telephone,primary,retired,jul,married,none,60,0,0,0,-1,0,0,30,3,0
13:08:23,0:02:20,13:06:03,other,primary,blue-collar,jun,single,none,35,422,0,0,-1,0,0,16,1,0
15:12:12,0:01:29,15:10:43,cellular,tertiary,entrepreneur,jul,married,none,56,693,0,0,-1,0,0,22,5,0
9:08:08,0:03:54,9:04:14,other,primary,retired,jun,married,none,45,1152,0,0,-1,0,0,18,2,0
13:18:31,0:08:34,13:09:57,cellular,secondary,management,aug,single,none,30,2143,0,1,-1,0,1,18,10,0
10:44:15,0:22:54,10:21:21,cellular,secondary,technician,aug,married,none,34,1035,1,0,-1,0,0,25,10,0
16:45:05,0:03:49,16:41:16,cellular,tertiary,self-employed,may,single,none,41,1081,1,0,-1,0,0,27,3,0
12:31:11,0:01:01,12:30:10,cellular,secondary,admin.,jan,single,none,32,566,0,0,-1,0,1,29,1,0
11:10:02,0:07:39,11:02:23,cellular,tertiary,admin.,may,married,none,34,142,1,0,-1,0,1,13,1,0
17:22:54,0:07:39,17:15:15,cellular,tertiary,management,apr,single,failure,29,560,1,0,307,0,0,5,1,1
10:45:49,0:01:11,10:44:38,other,tertiary,management,jun,married,none,38,-1007,0,1,-1,1,1,19,1,0
16:46:49,0:03:50,16:42:59,other,tertiary,management,jun,married,none,35,867,1,0,-1,0,1,2,3,0
10:27:06,0:00:38,10:26:28,cellular,secondary,management,may,single,failure,44,-228,0,1,362,0,1,13,1,2
15:53:47,0:02:10,15:51:37,other,primary,blue-collar,jul,married,none,39,1742,0,0,-1,0,0,9,6,0
14:58:19,0:06:09,14:52:10,cellular,secondary,admin.,feb,married,none,57,169,1,0,-1,0,0,3,1,0
14:56:42,0:01:43,14:54:59,cellular,secondary,blue-collar,feb,single,none,31,26,0,0,-1,0,0,5,1,0
12:18:07,0:03:15,12:14:52,cellular,tertiary,entrepreneur,aug,married,none,59,-23,0,1,-1,0,0,20,7,0
13:21:40,0:12:58,13:08:42,cellular,secondary,blue-collar,apr,married,none,57,621,0,0,-1,0,1,17,3,0
11:29:21,0:02:38,11:26:43,cellular,tertiary,management,feb,married,none,53,1624,1,0,-1,0,0,5,3,0
11:51:32,0:06:42,11:44:50,other,primary,blue-collar,may,married,none,46,346,0,0,-1,0,1,15,1,0
12:39:01,0:12:24,12:26:37,cellular,tertiary,management,sep,single,none,26,1027,1,0,-1,0,0,23,1,0
10:30:40,0:17:42,10:12:58,cellular,tertiary,admin.,jul,married,none,43,189,1,0,-1,0,1,14,4,0
11:18:21,0:06:06,11:12:15,cellular,tertiary,management,jul,married,none,37,247,0,0,-1,0,0,9,1,0
16:37:47,0:01:50,16:35:57,other,secondary,admin.,may,married,none,45,142,0,1,-1,0,1,29,3,0
10:41:06,0:02:57,10:38:09,cellular,tertiary,management,jun,married,none,54,534,1,0,-1,0,0,1,2,0
14:05:03,0:11:34,13:53:29,other,secondary,blue-collar,may,single,none,27,294,1,1,-1,0,1,28,2,0
9:40:34,0:03:55,9:36:39,other,secondary,admin.,may,married,none,27,-393,0,1,-1,0,1,23,2,0
16:41:20,0:09:38,16:31:42,cellular,tertiary,management,jun,single,none,30,3384,1,0,-1,0,0,4,2,0
12:34:32,0:10:51,12:23:41,cellular,tertiary,retired,aug,married,success,68,2812,1,0,1,0,0,4,1,7
17:58:41,0:04:23,17:54:18,cellular,tertiary,management,jul,married,none,30,107,0,1,-1,0,1,18,1,0
16:57:58,0:02:42,16:55:16,cellular,tertiary,management,nov,married,none,56,3610,0,0,-1,0,1,19,4,0
15:11:04,0:10:20,15:00:44,cellular,secondary,technician,dec,married,none,31,684,1,0,-1,0,1,7,3,0
14:27:41,0:02:56,14:24:45,cellular,secondary,technician,jul,single,none,26,603,0,1,-1,0,0,17,1,0
12:58:49,0:01:36,12:57:13,other,secondary,technician,may,married,none,46,49,0,0,-1,0,1,30,3,0
15:14:00,0:08:02,15:05:58,cellular,secondary,technician,jul,divorced,none,49,-403,0,1,-1,0,0,21,2,0
16:44:43,0:09:06,16:35:37,other,secondary,management,jun,married,none,24,867,1,0,-1,0,1,20,10,0
9:12:42,0:02:48,9:09:54,cellular,secondary,self-employed,jan,single,none,27,50,0,0,-1,0,0,29,1,0
12:00:30,0:03:04,11:57:26,other,primary,retired,jun,married,none,51,2525,0,0,-1,0,0,11,2,0
9:07:33,0:02:51,9:04:42,cellular,tertiary,management,nov,married,failure,56,505,0,1,172,0,1,17,1,2
15:04:33,0:02:54,15:01:39,cellular,secondary,admin.,feb,married,none,40,5,0,0,-1,0,0,2,1,0
11:37:20,0:02:08,11:35:12,other,secondary,technician,may,married,none,27,512,0,0,-1,0,1,19,1,0
13:46:30,0:01:10,13:45:20,telephone,tertiary,management,jan,single,none,32,1218,0,0,-1,0,1,28,2,0
14:52:08,0:03:05,14:49:03,other,primary,blue-collar,may,married,none,32,1156,0,0,-1,0,1,26,5,0
16:36:04,0:05:40,16:30:24,cellular,tertiary,management,jun,single,failure,29,637,1,0,119,0,1,3,1,1
12:20:22,0:13:39,12:06:43,cellular,primary,student,may,single,none,25,373,1,0,-1,0,1,11,2,0
14:38:56,0:03:12,14:35:44,cellular,tertiary,management,jun,married,none,30,2694,0,0,-1,0,0,3,1,0
15:11:24,0:13:16,14:58:08,cellular,tertiary,technician,may,single,failure,32,1625,1,0,109,0,0,22,1,1
13:03:17,0:03:15,13:00:02,cellular,tertiary,admin.,mar,single,none,37,1000,1,0,-1,0,1,17,1,0
15:40:49,0:01:06,15:39:43,other,tertiary,management,may,divorced,none,35,538,0,0,-1,0,1,12,4,0
12:22:42,0:01:46,12:20:56,cellular,secondary,admin.,nov,married,none,30,187,0,0,-1,0,1,18,1,0
9:27:46,0:05:26,9:22:20,cellular,secondary,blue-collar,may,married,none,30,3,0,1,-1,0,1,12,2,0
13:07:29,0:03:01,13:04:28,cellular,secondary,services,jun,single,none,27,0,0,0,-1,0,0,1,1,0
16:53:40,0:07:50,16:45:50,cellular,primary,blue-collar,jan,married,none,53,-462,1,0,-1,1,0,29,1,0
16:31:22,0:11:41,16:19:41,cellular,secondary,technician,jan,married,none,44,2776,1,0,-1,0,1,27,1,0
10:32:39,0:02:43,10:29:56,other,secondary,self-employed,jun,divorced,none,38,2674,0,0,-1,0,1,19,2,0
14:19:45,0:04:36,14:15:09,cellular,secondary,services,jul,single,other,25,2022,1,0,97,0,0,29,8,12
16:20:59,0:02:11,16:18:48,cellular,tertiary,management,aug,single,failure,61,2,1,0,114,0,0,12,1,3
11:50:17,0:01:32,11:48:45,telephone,secondary,admin.,may,single,other,34,69,0,0,362,0,1,6,3,4
11:34:24,0:10:58,11:23:26,cellular,tertiary,management,sep,married,other,46,7331,1,0,95,0,0,11,4,2
12:50:25,0:07:31,12:42:54,cellular,secondary,blue-collar,may,married,failure,49,2039,1,0,169,0,1,6,1,2
10:41:44,0:07:36,10:34:08,telephone,primary,blue-collar,apr,married,none,50,82,1,0,-1,0,0,5,1,0
9:07:27,0:01:37,9:05:50,other,secondary,blue-collar,jun,married,none,57,773,0,1,-1,0,1,18,8,0
17:47:47,0:10:06,17:37:41,telephone,secondary,retired,sep,married,success,80,8304,1,0,91,0,0,8,3,13
14:32:32,0:03:38,14:28:54,cellular,tertiary,management,aug,single,none,31,0,0,0,-1,0,0,21,2,0
15:42:23,0:05:04,15:37:19,cellular,secondary,retired,jul,married,success,63,2896,1,0,119,0,0,1,1,2
16:32:59,0:02:07,16:30:52,cellular,secondary,technician,feb,married,other,60,824,1,0,558,0,1,9,1,7
17:11:22,0:04:35,17:06:47,cellular,tertiary,management,jul,married,none,29,900,0,0,-1,0,0,17,2,0
10:10:46,0:01:44,10:09:02,cellular,primary,management,nov,married,none,54,3859,0,1,-1,0,0,20,3,0
12:38:00,0:04:38,12:33:22,cellular,primary,management,apr,divorced,none,45,0,1,0,-1,0,0,21,3,0
13:52:29,0:01:49,13:50:40,other,secondary,services,jun,married,none,34,-62,0,0,-1,0,1,16,3,0
10:37:05,0:00:13,10:36:52,other,primary,blue-collar,jun,married,none,42,832,0,0,-1,0,0,20,14,0
12:02:10,0:12:46,11:49:24,telephone,secondary,technician,apr,married,success,54,0,1,0,84,0,0,30,3,3
10:26:08,0:02:34,10:23:34,cellular,secondary,admin.,jun,single,failure,32,6981,0,0,194,0,1,2,1,3
11:00:57,0:04:44,10:56:13,cellular,tertiary,retired,aug,single,none,57,842,1,0,-1,0,0,13,3,0
15:42:29,0:06:23,15:36:06,cellular,tertiary,management,feb,divorced,none,36,1057,0,0,-1,0,0,5,2,0
13:49:33,0:00:39,13:48:54,other,secondary,blue-collar,may,single,none,34,1698,0,0,-1,0,1,27,7,0
14:59:10,0:08:26,14:50:44,cellular,secondary,blue-collar,may,married,none,39,300,0,0,-1,0,1,14,1,0
11:20:04,0:16:27,11:03:37,other,secondary,blue-collar,may,married,none,31,664,0,1,-1,0,1,21,3,0
15:56:36,0:00:41,15:55:55,cellular,secondary,admin.,jul,married,none,33,0,0,0,-1,0,1,30,5,0
13:24:01,0:10:40,13:13:21,cellular,primary,blue-collar,jul,divorced,none,41,138,1,0,-1,0,1,18,3,0
15:35:08,0:01:10,15:33:58,cellular,secondary,admin.,nov,married,none,35,216,0,1,-1,0,1,17,3,0
17:12:00,0:02:09,17:09:51,other,secondary,management,may,married,none,32,3935,0,0,-1,0,1,29,2,0
11:31:42,0:02:14,11:29:28,other,secondary,blue-collar,may,married,none,40,327,0,0,-1,0,1,29,1,0
9:35:38,0:11:39,9:23:59,cellular,tertiary,management,feb,single,none,35,2707,1,0,-1,0,0,5,1,0
10:57:56,0:07:12,10:50:44,cellular,secondary,admin.,may,married,failure,40,2574,1,0,176,0,1,15,1,1
11:15:46,0:00:36,11:15:10,cellular,tertiary,management,aug,married,none,60,70,0,0,-1,0,0,21,1,0
16:22:06,0:01:53,16:20:13,other,secondary,blue-collar,jun,single,none,35,0,0,0,-1,0,1,3,3,0
12:12:53,0:12:41,12:00:12,cellular,secondary,management,jul,divorced,none,42,283,1,0,-1,0,1,23,1,0
16:42:04,0:18:26,16:23:38,cellular,primary,retired,oct,divorced,none,79,79,1,0,-1,0,0,9,2,0
17:03:56,0:01:11,17:02:45,other,secondary,admin.,jun,single,none,46,13,0,0,-1,0,0,2,4,0
9:34:42,0:03:27,9:31:15,cellular,secondary,technician,feb,divorced,none,33,464,0,0,-1,0,0,4,4,0
16:22:40,0:04:23,16:18:17,cellular,secondary,services,apr,divorced,none,54,0,0,0,-1,0,1,16,1,0
10:34:17,0:01:12,10:33:05,other,primary,housemaid,jun,married,none,46,17,0,0,-1,0,0,17,1,0
13:25:06,0:07:34,13:17:32,cellular,secondary,self-employed,nov,married,none,47,4420,1,1,-1,0,1,20,1,0
16:06:18,0:05:51,16:00:27,telephone,secondary,retired,may,married,none,78,3208,1,0,-1,0,0,20,3,0
10:01:23,0:02:04,9:59:19,cellular,secondary,blue-collar,jan,married,none,31,326,0,1,-1,0,0,29,1,0
16:28:16,0:23:40,16:04:36,telephone,secondary,services,feb,married,none,39,52,1,0,-1,0,0,2,3,0
14:33:16,0:04:43,14:28:33,cellular,secondary,admin.,nov,married,failure,31,457,0,0,171,0,1,21,1,5
17:43:38,0:01:32,17:42:06,cellular,secondary,entrepreneur,oct,divorced,failure,46,1187,0,1,327,0,0,13,1,1
14:02:12,0:10:12,13:52:00,cellular,secondary,management,may,single,none,34,6013,1,0,-1,0,1,18,1,0
12:30:33,0:05:09,12:25:24,cellular,secondary,unemployed,may,married,none,52,5091,0,0,-1,0,0,26,1,0
15:15:05,0:01:21,15:13:44,cellular,tertiary,management,aug,divorced,none,36,0,0,0,-1,0,0,28,4,0
17:16:08,0:19:41,16:56:27,cellular,secondary,entrepreneur,nov,married,none,39,11887,1,0,-1,0,0,18,2,0
13:34:57,0:04:27,13:30:30,cellular,primary,student,aug,single,none,18,608,1,0,-1,0,0,12,1,0
16:38:51,0:02:12,16:36:39,other,secondary,services,may,married,none,60,-46,0,0,-1,0,0,23,2,0
10:00:05,0:16:42,9:43:23,cellular,secondary,services,may,single,none,36,0,1,0,-1,0,1,15,4,0
14:59:56,0:04:55,14:55:01,cellular,tertiary,management,jun,married,none,57,473,1,0,-1,0,0,1,1,0
12:29:20,0:00:25,12:28:55,cellular,secondary,blue-collar,jan,single,none,28,1955,0,0,-1,0,0,29,1,0
10:56:14,0:03:05,10:53:09,cellular,tertiary,management,apr,married,none,30,860,0,0,-1,0,1,20,1,0
17:26:18,0:02:15,17:24:03,cellular,secondary,blue-collar,apr,married,none,41,2689,1,0,-1,0,1,15,1,0
17:19:48,0:05:16,17:14:32,other,tertiary,management,jun,married,none,58,3768,0,0,-1,0,1,18,1,0
9:48:46,0:23:11,9:25:35,cellular,tertiary,housemaid,may,married,none,23,66,1,0,-1,0,1,7,2,0
14:57:34,0:05:41,14:51:53,other,secondary,admin.,may,married,none,29,494,0,0,-1,0,1,26,2,0
14:05:53,0:03:26,14:02:27,cellular,secondary,technician,sep,single,other,25,1298,0,0,94,0,0,2,7,2
13:53:59,0:03:29,13:50:30,other,secondary,blue-collar,may,married,none,39,0,0,0,-1,0,1,29,3,0
17:30:38,0:00:58,17:29:40,cellular,tertiary,technician,aug,divorced,none,45,0,0,0,-1,0,0,27,4,0
13:32:02,0:02:49,13:29:13,cellular,secondary,technician,feb,divorced,failure,55,3450,1,0,183,0,0,10,1,1
11:58:37,0:03:01,11:55:36,cellular,tertiary,technician,jun,married,other,32,903,0,0,320,0,1,23,1,1
13:26:11,0:05:12,13:20:59,other,tertiary,management,may,married,none,36,722,0,0,-1,0,1,30,1,0
15:16:53,0:02:33,15:14:20,cellular,tertiary,management,may,single,failure,34,11350,0,0,176,0,1,15,1,1
15:59:24,0:05:22,15:54:02,other,secondary,technician,may,single,none,39,556,0,0,-1,0,1,29,1,0
12:11:16,0:20:57,11:50:19,other,secondary,admin.,may,single,none,49,716,1,0,-1,0,1,15,3,0
9:18:02,0:00:57,9:17:05,cellular,tertiary,technician,aug,married,none,37,143,0,0,-1,0,0,27,6,0
15:00:51,0:04:49,14:56:02,cellular,secondary,blue-collar,may,married,none,47,802,1,1,-1,0,1,12,2,0
10:56:16,0:01:34,10:54:42,other,primary,retired,jun,single,none,49,25824,0,0,-1,0,0,17,1,0
10:21:13,0:31:57,9:49:16,cellular,primary,unemployed,jan,married,none,49,518,1,0,-1,0,0,29,2,0
17:54:50,0:04:28,17:50:22,cellular,secondary,admin.,jul,divorced,none,34,0,0,0,-1,0,0,10,1,0
11:28:06,0:03:47,11:24:19,other,secondary,blue-collar,may,married,none,40,-94,0,1,-1,1,1,7,1,0
12:09:00,0:20:07,11:48:53,cellular,secondary,services,may,married,none,33,210,1,0,-1,0,1,13,2,0
16:50:43,0:07:40,16:43:03,cellular,secondary,admin.,may,single,other,40,60,0,0,352,0,1,15,3,6
11:12:29,0:20:04,10:52:25,cellular,secondary,entrepreneur,jul,single,none,41,663,1,0,-1,0,0,24,1,0
18:14:02,0:20:01,17:54:01,other,tertiary,management,may,married,none,56,830,1,1,-1,0,1,6,1,0
16:11:19,0:10:52,16:00:27,other,secondary,blue-collar,may,single,none,33,-147,0,0,-1,0,1,30,2,0
12:02:56,0:01:52,12:01:04,other,primary,blue-collar,may,divorced,none,43,6,0,0,-1,0,1,27,4,0
14:39:14,0:03:40,14:35:34,telephone,secondary,services,nov,divorced,none,46,1263,0,0,-1,0,1,21,2,0
14:51:30,0:02:40,14:48:50,other,secondary,blue-collar,may,married,none,39,293,0,0,-1,0,1,23,3,0
9:30:25,0:01:03,9:29:22,cellular,tertiary,management,jul,married,none,44,446,0,0,-1,0,0,25,12,0
17:03:29,0:04:11,16:59:18,cellular,tertiary,management,jan,divorced,none,48,657,0,1,-1,0,0,29,2,0
15:04:40,0:08:59,14:55:41,cellular,tertiary,blue-collar,jun,single,none,39,48,1,0,-1,0,0,3,1,0
12:42:52,0:00:46,12:42:06,telephone,primary,blue-collar,jul,married,none,46,3969,0,0,-1,0,0,7,5,0
12:10:05,0:02:57,12:07:08,cellular,primary,student,jan,single,failure,19,103,0,0,95,0,0,18,2,4
14:02:31,0:01:16,14:01:15,cellular,tertiary,management,apr,married,none,36,753,0,0,-1,0,0,16,4,0
11:29:07,0:28:41,11:00:26,other,secondary,technician,may,married,none,43,3285,1,0,-1,0,1,13,2,0
16:17:52,0:19:08,15:58:44,cellular,secondary,technician,jul,married,other,46,9299,1,0,276,0,0,19,1,2
15:43:47,0:10:17,15:33:30,cellular,primary,retired,may,married,none,56,9367,1,0,-1,0,0,4,2,0
9:06:01,0:01:23,9:04:38,cellular,secondary,management,nov,married,none,57,7162,0,0,-1,0,0,17,1,0
17:50:32,0:10:00,17:40:32,cellular,tertiary,technician,aug,married,none,33,1699,1,0,-1,0,0,4,1,0
15:39:04,0:02:18,15:36:46,cellular,secondary,admin.,feb,married,none,41,437,0,0,-1,0,1,2,1,0
10:56:35,0:03:15,10:53:20,cellular,tertiary,management,aug,married,none,31,69,0,0,-1,0,0,20,2,0
10:48:22,0:04:32,10:43:50,cellular,tertiary,management,may,married,none,52,388,1,0,-1,0,0,25,1,0
9:11:39,0:02:03,9:09:36,telephone,secondary,blue-collar,jul,single,none,48,339,0,1,-1,0,0,14,4,0
14:01:37,0:08:14,13:53:23,cellular,secondary,blue-collar,jul,married,none,55,49,1,0,-1,0,1,7,4,0
9:41:42,0:02:40,9:39:02,cellular,secondary,technician,jun,married,none,50,3370,1,0,-1,0,0,2,2,0
12:23:07,0:01:21,12:21:46,other,secondary,blue-collar,may,single,none,33,-366,0,0,-1,0,1,28,4,0
15:58:06,0:01:13,15:56:53,cellular,tertiary,management,mar,married,none,31,2667,0,0,-1,0,1,2,2,0
13:16:11,0:02:39,13:13:32,other,tertiary,admin.,may,married,none,33,899,0,0,-1,0,1,26,3,0
10:39:25,0:04:57,10:34:28,cellular,tertiary,management,apr,married,success,31,1331,1,0,86,0,0,30,1,3
16:32:44,0:09:03,16:23:41,cellular,secondary,services,jul,married,none,37,4151,1,1,-1,0,1,30,4,0
17:51:22,0:01:34,17:49:48,cellular,secondary,retired,feb,married,success,62,569,1,0,184,0,0,4,5,1
14:45:38,0:07:27,14:38:11,cellular,tertiary,management,aug,married,failure,33,1514,1,0,728,0,0,10,1,2
13:36:08,0:02:45,13:33:23,cellular,tertiary,management,jul,married,none,40,0,0,0,-1,1,0,28,5,0
11:46:36,0:02:21,11:44:15,cellular,tertiary,technician,feb,single,none,37,6101,1,0,-1,0,0,6,1,0
10:14:41,0:06:09,10:08:32,cellular,tertiary,management,dec,divorced,none,46,461,1,0,-1,0,0,30,2,0
13:57:55,0:03:21,13:54:34,telephone,tertiary,entrepreneur,nov,married,none,64,2331,1,0,-1,0,0,9,1,0
14:57:01,0:16:13,14:40:48,other,primary,unemployed,jun,married,none,43,519,1,0,-1,0,0,20,2,0
16:22:00,0:01:47,16:20:13,cellular,primary,blue-collar,sep,married,success,57,3109,1,0,105,0,0,15,2,2
9:12:47,0:02:41,9:10:06,cellular,primary,retired,jul,divorced,none,58,11,0,1,-1,0,0,10,5,0
15:29:59,0:11:11,15:18:48,cellular,tertiary,technician,aug,divorced,none,32,53,1,0,-1,0,0,22,2,0
12:49:16,0:20:58,12:28:18,cellular,secondary,blue-collar,nov,married,other,43,699,1,1,122,0,1,20,2,2
10:05:19,0:26:11,9:39:08,cellular,tertiary,student,nov,single,none,30,3300,1,0,-1,0,0,21,1,0
13:00:19,0:01:42,12:58:37,cellular,secondary,admin.,aug,married,none,45,251,0,0,-1,0,1,19,2,0
9:04:56,0:04:06,9:00:50,telephone,tertiary,management,jul,married,none,56,318,0,1,-1,0,0,9,3,0
15:03:29,0:14:53,14:48:36,cellular,tertiary,management,dec,married,none,44,2724,1,0,-1,0,0,28,1,0
14:56:59,0:07:12,14:49:47,cellular,tertiary,management,mar,married,none,61,5157,0,0,-1,0,0,13,1,0
15:25:58,0:05:09,15:20:49,cellular,tertiary,technician,apr,divorced,failure,37,1762,0,0,317,0,1,16,1,1
12:14:25,0:01:17,12:13:08,cellular,secondary,retired,jul,married,none,56,343,0,1,-1,0,0,9,1,0
13:42:14,0:04:53,13:37:21,cellular,secondary,admin.,aug,married,other,46,368,1,0,90,0,0,20,1,4
15:05:44,0:10:48,14:54:56,cellular,tertiary,management,nov,divorced,none,39,1968,1,0,-1,0,0,21,1,0
11:46:51,0:03:23,11:43:28,cellular,secondary,services,jul,single,none,27,302,1,0,-1,0,0,3,1,0
14:37:44,0:01:14,14:36:30,cellular,primary,blue-collar,may,single,failure,33,60,0,0,290,0,1,14,1,2
16:34:46,0:02:25,16:32:21,cellular,tertiary,technician,aug,married,success,52,0,0,0,94,0,0,9,3,4
11:56:00,0:03:00,11:53:00,cellular,secondary,blue-collar,may,married,none,45,3092,0,1,-1,0,1,12,2,0
10:49:33,0:08:35,10:40:58,cellular,secondary,unemployed,feb,single,none,30,1058,0,0,-1,0,0,4,1,0
14:49:04,0:00:31,14:48:33,cellular,secondary,services,jul,married,none,46,53,0,1,-1,0,0,28,3,0
14:40:34,0:02:15,14:38:19,cellular,secondary,services,apr,single,none,32,-402,0,0,-1,0,1,17,1,0
15:34:28,0:06:43,15:27:45,telephone,secondary,entrepreneur,jan,married,none,62,3904,1,0,-1,0,0,29,2,0
12:02:21,0:07:55,11:54:26,cellular,secondary,student,jul,single,other,24,1123,1,0,412,0,0,13,1,1
16:33:13,0:03:40,16:29:33,telephone,tertiary,management,oct,single,other,47,159,1,0,155,0,0,29,3,3
13:09:45,0:02:14,13:07:31,other,secondary,blue-collar,may,single,none,32,5,0,1,-1,0,1,8,1,0
14:00:44,0:09:13,13:51:31,other,primary,blue-collar,jun,married,none,38,3289,0,0,-1,0,0,9,2,0
10:04:28,0:03:05,10:01:23,cellular,tertiary,technician,may,single,failure,36,391,0,0,350,0,1,15,1,8
10:54:46,0:11:40,10:43:06,cellular,tertiary,management,aug,divorced,failure,57,854,1,0,92,0,0,27,4,1
10:05:06,0:02:26,10:02:40,cellular,secondary,retired,oct,divorced,none,73,7111,1,0,-1,0,1,12,1,0
12:51:22,0:03:54,12:47:28,other,tertiary,technician,may,divorced,none,55,0,0,0,-1,0,1,30,1,0
15:56:29,0:08:02,15:48:27,cellular,primary,blue-collar,jun,married,none,57,3109,1,0,-1,0,0,2,2,0
10:01:16,0:02:56,9:58:20,cellular,primary,unemployed,apr,single,none,25,129,1,0,-1,0,0,12,3,0
17:12:54,0:04:48,17:08:06,cellular,secondary,retired,aug,married,success,62,569,1,0,1,0,0,4,1,8
14:01:22,0:01:50,13:59:32,other,secondary,technician,jun,married,none,45,4466,0,0,-1,0,1,3,1,0
17:24:23,0:00:19,17:24:04,cellular,secondary,blue-collar,nov,married,other,56,1521,0,1,179,0,1,21,2,3
9:41:58,0:01:00,9:40:58,cellular,tertiary,management,nov,single,none,33,8038,0,0,-1,0,1,19,1,0
13:51:04,0:02:02,13:49:02,other,primary,blue-collar,apr,single,none,45,116,1,0,-1,0,0,13,1,0
17:57:40,0:06:57,17:50:43,cellular,secondary,blue-collar,may,married,none,63,641,1,0,-1,0,0,27,2,0
17:00:07,0:01:33,16:58:34,other,secondary,retired,jun,married,none,57,2020,0,0,-1,0,0,19,4,0
9:17:28,0:01:10,9:16:18,cellular,secondary,retired,aug,married,none,60,208,0,0,-1,0,0,20,4,0
17:00:13,0:06:34,16:53:39,cellular,tertiary,self-employed,feb,divorced,success,61,52587,1,0,189,0,0,15,3,1
